Latitude/Longitude,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
35.5,35.49714,-120.510842,0.3,nearest_street,6971,"O'donovan Rd",,,Creston,CA,"San Luis Obispo County",93432,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.501175,-119.501482,0.93,nearest_street,25740,"W Lerdo Hwy",,,Buttonwillow,CA,"Kern County",93206,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.499389,-118.500555,0.95,nearest_street,847,"King Solomon Mine Rd",,,Caliente,CA,"Kern County",93518,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.5,-117.5,1,nearest_place,,,,,"Red Mountain",CA,"San Bernardino County",93558,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.490663,-116.50985,0.27,nearest_street,52053,"Drinkwater Lake Rd",,,"Fort Irwin",CA,"San Bernardino County",92310,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.471157,-115.504233,0.62,nearest_street,,I-15,,,Jean,NV,,89019,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.489897,-114.465536,0.14,nearest_street,12498,"Cheryl Ave",,,"Dolan Springs",AZ,"Mohave County",86441,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.524049,-113.488662,0.17,nearest_street,10,"Music Mountain Rd",,,"Peach Springs",AZ,"Mohave County",86434,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,0,0,0,,,,,,,,,,,
35.5,35.515153,-111.544375,0.67,nearest_street,,US-89,,,Flagstaff,AZ,"Coconino County",86001,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.5,-110.5,1,nearest_place,,,,,"Tees Toh",AZ,"Navajo County",86047,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.501101,-109.52812,0.75,nearest_street,25,US-191,,,Ganado,AZ,"Apache County",86505,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.496317,-108.501176,0.95,nearest_street,,I-40,,,"Fort Wingate",NM,"McKinley County",87316,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.5,-107.5,1,nearest_place,,,,,"San Mateo",NM,"McKinley County",87050,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.5,-106.5,1,nearest_place,,,,,"San Felipe Pueblo",NM,"Sandoval County",87001,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.415255,-105.517031,0.51,nearest_street,,I-25,,,"San Jose",NM,"San Miguel County",87565,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.528219,-104.50741,0.15,nearest_street,684,"County Rd C56A",,,Trementina,NM,"San Miguel County",88439,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.499538,-103.49835,0.94,nearest_street,7767,"State Hwy 39",,,Logan,NM,"Harding County",88426,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.5,-102.5,1,nearest_place,,,,,"Boys Ranch",TX,"Oldham County",79010,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.5,-101.5,1,nearest_place,,,,,Borger,TX,"Carson County",79008,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.498445,-100.485994,0.28,nearest_street,8260,"County Rd 3",,,Mobeetie,TX,"Wheeler County",79061,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.4801,-99.458933,0.09,nearest_street,19726,"E 1060",,,"Elk City",OK,"Beckham County",73644,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.529372,-98.51041,0.71,nearest_street,,I-40,,,Hydro,OK,"Caddo County",73048,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.499825,-97.500014,1,rooftop,721,"NE 29th St",,,"Oklahoma City",OK,"Oklahoma County",73105,US,"Oklahoma and Logan Counties - Association of Central Oklahoma Governments"
35.5,35.491811,-96.494481,0.3,nearest_street,153,"Leftwich St",,,Boley,OK,"Okfuskee County",74829,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.496981,-95.52219,0.22,nearest_street,1926,"N Broadway St",,,Checotah,OK,"McIntosh County",74426,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.499055,-94.51278,0.29,nearest_street,105039,"S 4779th Rd",,,Muldrow,OK,"Sequoyah County",74948,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.499365,-93.499835,0.99,rooftop,2538,"Highway 103",,,Clarksville,AR,"Johnson County",72830,US,"Arkansas Geographic Information Office"
35.5,35.501234,-92.499771,0.99,rooftop,979,"Cutoff Rd",,,Clinton,AR,"Van Buren County",72031,US,"Arkansas Geographic Information Office"
35.5,35.499831,-91.499235,0.99,rooftop,1110,"Jackson 304th Rd",,,Bradford,AR,"Jackson County",72020,US,"Arkansas Geographic Information Office"
35.5,35.492421,-90.499262,0.32,nearest_street,30315,"Aston Rd",,,"Marked Tree",AR,"Poinsett County",72365,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.500388,-89.497572,0.98,rooftop,520,"Deverell Loop Rd",,,Stanton,TN,"Tipton County",38069,US,"Statewide TN"
35.5,35.499631,-88.499048,0.99,rooftop,1010,"Nobles Rd",,,Luray,TN,"Chester County",38352,US,"Statewide TN"
35.5,35.500686,-87.498427,0.98,rooftop,431,"Grinders Creek Rd",,,Hohenwald,TN,"Lewis County",38462,US,"Statewide TN"
35.5,35.500892,-86.5008,0.99,rooftop,802,"Rabbit Branch Rd",,,Shelbyville,TN,"Bedford County",37160,US,"Statewide TN"
35.5,35.500799,-85.499374,0.95,nearest_street,226,"Akins Rd",,,Dunlap,TN,"Sequatchie County",37327,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.497843,-84.498436,0.97,rooftop,990,"Highway 307",,,Niota,TN,"McMinn County",37826,US,"Statewide TN"
35.5,35.465192,-83.499754,0.11,nearest_street,8198,"Fontana Rd",,,"Bryson City",NC,"Swain County",28713,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.500122,-82.499316,0.99,rooftop,13,"Jean Dr",,,Asheville,NC,"Buncombe County",28803,US,Buncombe
35.5,35.498537,-81.498471,0.98,rooftop,218,"Eastridge Dr",,,Lawndale,NC,"Cleveland County",28090,US,"NC Geographic Information Coordinating Council"
35.5,35.497658,-80.499488,0.97,rooftop,4671,"Pless Rd",,,Rockwell,NC,"Cabarrus County",28138,US,Cabarrus
35.5,35.499855,-79.4989,0.99,rooftop,724,"Calvin Rd",,,Robbins,NC,"Moore County",27325,US,"NC Geographic Information Coordinating Council"
35.5,35.498872,-78.499309,0.99,rooftop,2896,"Lassiter Rd",,,"Four Oaks",NC,"Johnston County",27524,US,"NC Geographic Information Coordinating Council"
35.5,35.4985,-77.497799,0.97,rooftop,1683,"Cal-Maine Ln",,,Winterville,NC,"Pitt County",28590,US,"NC Geographic Information Coordinating Council"
35.5,35.49816,-76.508214,0.86,nearest_street,1618,"State Rd 1151",,,Scranton,NC,"Hyde County",27875,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,35.53871,-75.473536,0.06,nearest_street,27201,"Ocean Spray Rd",,,Salvo,NC,"Dare County",27972,US,"TIGER/Line® dataset from the US Census Bureau"
35.5,0,0,0,,,,,,,,,,,
35.5,0,0,0,,,,,,,,,,,
35.5,0,0,0,,,,,,,,,,,
35.5,0,0,0,,,,,,,,,,,
35.5,0,0,0,,,,,,,,,,,
35.5,0,0,0,,,,,,,,,,,
35.5,0,0,0,,,,,,,,,,,
35.5,0,0,0,,,,,,,,,,,
35.5,0,0,0,,,,,,,,,,,
35.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,36.500357,-121.497982,0.98,rooftop,1379,"River Rd",,,Salinas,CA,"Monterey County",93908,US,"Monterey County"
36.5,36.517519,-120.471651,0.72,nearest_street,,I-5,,,"Cantua Creek",CA,"Fresno County",93608,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.501515,-119.500484,0.98,rooftop,3202,"390th Ave",,,Kingsburg,CA,"Tulare County",93631,US,Tulare
36.5,36.5,-118.5,1,nearest_place,,,,,"Sequoia National Park",CA,"Tulare County",93262,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.5,-117.5,1,nearest_place,,,,,Darwin,CA,"Inyo County",93522,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.501718,-116.502711,0.97,rooftop,2636,"S Miner Rd",,,"Amargosa Valley",NV,"Nye County",89020,US,Nye
36.5,36.497035,-115.499689,0.96,nearest_street,,US-95,,,"Indian Springs",NV,"Clark County",89018,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.5,-114.5,1,nearest_place,,,,,Overton,NV,"Clark County",89040,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,0,0,0,,,,,,,,,,,
36.5,36.5,-112.5,1,nearest_place,,,,,Fredonia,AZ,"Coconino County",86022,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.5,-111.5,1,nearest_place,,,,,Page,AZ,"Coconino County",86040,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.5,-110.5,1,nearest_place,,,,,Shonto,AZ,"Navajo County",86054,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.5,-109.5,1,nearest_place,,,,,"Round Rock",AZ,"Apache County",86547,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.5,-108.5,1,nearest_place,,,,,Newcomb,NM,"San Juan County",87455,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.26016,-107.630683,0.05,nearest_street,,US-550,,,Bloomfield,NM,"San Juan County",87413,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.479717,-106.493123,0.76,nearest_street,18,US-84,,,Abiquiu,NM,"Rio Arriba County",87510,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.530968,-105.537066,0.07,nearest_street,189,"El Salto Rd",,,"Arroyo Seco",NM,"Taos County",87514,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.533493,-104.542445,0.64,nearest_street,,I-25,,,Maxwell,NM,"Colfax County",87728,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.518377,-103.484532,0.75,nearest_street,,US-64,,,Clayton,NM,"Union County",88415,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.5,-102.5,1,nearest_place,,,,,"Boise City",OK,,73933,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.488631,-101.510755,0.15,nearest_street,8698,"County Rd B",,,Gruver,TX,"Hansford County",79040,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.477905,-100.531325,0.02,nearest_street,14101,"County Rd C",,,Booker,TX,"Lipscomb County",79005,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.5,-99.5,1,nearest_place,,,,,Woodward,OK,"Woodward County",73802,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.506661,-98.533549,0.15,nearest_street,50798,"Aline Blacktop Rd",,,Aline,OK,"Alfalfa County",73716,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.535227,-97.515514,0.1,nearest_street,13699,"N3080 Rd",,,Billings,OK,"Garfield County",74630,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.5,-96.5,1,nearest_place,,,,,Wynona,OK,"Osage County",74084,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.500326,-95.507448,0.34,nearest_street,7666,"S 4210th Rd",,,Chelsea,OK,"Rogers County",74016,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.49465,-94.496427,0.77,nearest_street,21054,"State Line Rd",,,"Sulphur Springs",AR,"Benton County",72768,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.499689,-93.498933,0.79,rooftop,249,"Carroll 448th Rd",,,Berryville,AR,,72616,US,"Arkansas Geographic Information Office"
36.5,36.49987,-92.503052,0.77,rooftop,155,"Marshall Ranch Way",,,"Mountain Home",AR,,72653,US,"Arkansas Geographic Information Office"
36.5,36.497672,-91.508248,0.23,nearest_street,1240,"Creekside Trl",,,"Mammoth Spring",AR,"Fulton County",72554,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.49847,-90.50016,0.93,nearest_street,13,"State Line Rd",,,Neelyville,MO,"Butler County",63954,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.499833,-89.492357,0.24,nearest_street,163,"Kentucky Bend Rd",,,Tiptonville,TN,,38079,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.493995,-88.495757,0.86,nearest_street,17712,"State Hwy 69 N",,,Puryear,TN,"Henry County",38251,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.499684,-87.502248,0.98,rooftop,3772,"Moore Hollow Rd",,,Woodlawn,TN,"Montgomery County",37191,US,"Statewide TN"
36.5,36.500099,-86.498547,0.99,rooftop,3101,"Academy Rd",,,Portland,TN,"Sumner County",37148,US,"Statewide TN"
36.5,36.498436,-85.494709,0.89,nearest_street,101,"Benjamin Hollow Ln",,,Celina,TN,"Clay County",38551,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.499978,-84.49984,1,rooftop,500,"Grand Pappy Ln",,,Oneida,TN,"Scott County",37841,US,"Statewide TN"
36.5,36.501958,-83.499412,0.98,rooftop,151,"Watkins Ln",,,Tazewell,TN,"Claiborne County",37879,US,"Statewide TN"
36.5,36.501669,-82.499773,0.98,rooftop,3829,"Hemlock Park Ln",,,Kingsport,TN,"Sullivan County",37663,US,"Statewide TN"
36.5,36.500039,-81.50005,1,rooftop,537,"Piney Creek Rd",,,Lansing,NC,"Ashe County",28643,US,Ashe
36.5,36.499294,-80.501341,0.99,rooftop,601,"Cain Rd",,,"Mount Airy",NC,"Surry County",27030,US,"NC Geographic Information Coordinating Council"
36.5,36.501777,-79.500476,0.98,rooftop,2365,"Red Marshall Rd",,,Pelham,NC,"Caswell County",27311,US,"NC Geographic Information Coordinating Council"
36.5,36.494838,-78.50344,0.87,nearest_street,3966,"State Rd 1342",,,Oxford,NC,"Vance County",27565,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.496037,-77.497688,0.89,nearest_street,598,"State Rd 1318",,,"Pleasant Hill",NC,"Northampton County",27866,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,36.5,-76.5,1,nearest_place,,,,,Sunbury,NC,"Gates County",27979,US,"TIGER/Line® dataset from the US Census Bureau"
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
36.5,0,0,0,,,,,,,,,,,
37.5,0,0,0,,,,,,,,,,,
37.5,0,0,0,,,,,,,,,,,
37.5,37.497882,-122.498801,0.97,rooftop,300,"W Point Ave",,,"Half Moon Bay",CA,"San Mateo County",94019,US,"Public Domain"
37.5,37.492992,-121.534253,0.15,nearest_street,26678,"Mines Rd",,,Livermore,CA,"Alameda County",94550,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.499236,-120.499581,0.99,rooftop,14482,"Cox Ferry Rd",,,Snelling,CA,"Merced County",95369,US,"Merced County"
37.5,37.5,-119.5,1,nearest_place,,,,,"Fish Camp",CA,"Madera County",93623,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.5,-118.5,1,nearest_place,,,,,Bishop,CA,"Mono County",93514,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.5,-117.5,1,nearest_place,,,,,Lida,NV,"Esmeralda County",89013,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.5,-116.5,1,nearest_place,,,,,Mercury,NV,"Nye County",89023,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.5,-115.5,1,nearest_place,,,,,Tempiute,NV,"Lincoln County",89001,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.5,-114.5,1,nearest_place,,,,,Caliente,NV,"Lincoln County",89008,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.531447,-113.511727,0.12,nearest_street,87,"S Field St",,,Newcastle,UT,"Washington County",84756,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.492637,-112.514242,0.26,nearest_street,98,"Dead Horse Cir",,,"Duck Creek Village",UT,"Kane County",84762,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,0,0,0,,,,,,,,,,,
37.5,37.5,-110.5,1,nearest_place,,,,,Hite,UT,"San Juan County",84533,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.500954,-109.485795,0.82,nearest_street,3226,US-191,,,Blanding,UT,"San Juan County",84511,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.499595,-108.499336,0.99,rooftop,30250,"Rd W",,,Dolores,CO,"Montezuma County",81323,US,Montezuma
37.5,37.462562,-107.537758,0.04,nearest_street,396,"Middle Mountain Rd",,,Bayfield,CO,"La Plata County",81122,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.5,-106.5,1,nearest_place,,,,,"South Fork",CO,"Rio Grande County",81154,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.484314,-105.514227,0.21,nearest_street,33775,"Cedar Ave",,,Blanca,CO,"Costilla County",81123,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.507958,-104.537088,0.14,nearest_street,33997,"County Rd 61",,,Trinidad,CO,"Las Animas County",81082,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.509086,-103.514025,0.25,nearest_street,89998,"County Rd 72.7",,,Kim,CO,"Las Animas County",81049,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.4703,-102.473258,0.1,nearest_street,33000,"County Rd Kk",,,"Two Buttes",CO,"Baca County",81084,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.500008,-101.507769,0.34,nearest_street,6394,"S Rd B",,,Ulysses,KS,"Grant County",67880,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.518386,-100.50676,0.21,nearest_street,33399,"County Rd 9",,,Montezuma,KS,"Gray County",67867,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.5,-99.5,1,nearest_place,,,,,Mullinville,KS,"Kiowa County",67109,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.499862,-98.501204,0.95,nearest_street,120401,"SE 100th St",,,Isabel,KS,"Pratt County",67065,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.500034,-97.499757,1,rooftop,341,"S 2nd Ave",,,Clearwater,KS,"Sedgwick County",67026,US,"City of Wichita"
37.5,37.526952,-96.495294,0.16,nearest_street,201,Pioneer,,,Piedmont,KS,"Elk County",67122,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.500022,-95.507059,0.34,nearest_street,9601,"Brown Rd",,,Thayer,KS,"Neosho County",66776,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.498889,-94.498622,0.93,nearest_street,1097,"SW 5th Rd",,,Liberal,MO,"Barton County",64762,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.501377,-93.497996,0.92,nearest_street,773,"E 518th Rd",,,Aldrich,MO,"Polk County",65601,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.49453,-92.500666,0.88,nearest_street,29198,"Anthony Rd",,,Falcon,MO,"Laclede County",65470,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.491712,-91.504443,0.84,nearest_street,2649,DC-6240,,,Salem,MO,"Dent County",65560,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.495425,-90.472629,0.19,nearest_street,6262,"State Hwy E",,,Arcadia,MO,"Madison County",63621,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.499814,-89.500906,0.95,nearest_street,578,"County Rd 525",,,Jackson,MO,"Cape Girardeau County",63755,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.460901,-88.473874,0.06,nearest_street,25,"Rock Shop Rd",,,Golconda,IL,"Pope County",62938,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.50031,-87.499577,0.99,rooftop,4041,"State Route 1405",,,Slaughters,KY,"Webster County",42456,US,"Statewide KY"
37.5,37.49525,-86.505703,0.87,nearest_street,2178,"Post Tousey Rd",,,Caneyville,KY,"Grayson County",42721,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.498756,-85.504035,0.9,nearest_street,2884,"State Hwy 462",,,Campbellsville,KY,"Larue County",42718,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.499467,-84.498908,0.99,rooftop,604,"Harmons Lick Rd",,,"Crab Orchard",KY,"Lincoln County",40419,US,"Statewide KY"
37.5,37.49776,-83.497085,0.91,nearest_street,122,"State Hwy 2469",,,Jackson,KY,"Breathitt County",41339,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.501144,-82.501693,0.98,rooftop,1752,"Ratliff Creek Rd",,,Pikeville,KY,"Pike County",41501,US,"Statewide KY"
37.5,37.5,-81.5,1,nearest_place,,,,,Kimball,WV,"Wyoming County",24853,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.500851,-80.503307,0.97,rooftop,571,"Maple Ridge Rd",,,Union,WV,"Monroe County",24983,US,"Statewide WV"
37.5,37.479256,-79.511088,0.19,nearest_street,1863,"Larkin Ln",,,Bedford,VA,"Bedford County",24523,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,37.500988,-78.499637,0.99,rooftop,891,"Pembleton Rd",,,Dillwyn,VA,"Buckingham County",23936,US,"Virginia Geographic Information Network (VGIN)"
37.5,37.499994,-77.499925,1,rooftop,607,"Warwick Village Dr",,,Richmond,VA,"Richmond City",23224,US,"City of Richmond"
37.5,37.499686,-76.502379,0.98,rooftop,10292,"Robins Nest Ln",,,Gloucester,VA,"Gloucester County",23061,US,"Virginia Geographic Information Network (VGIN)"
37.5,37.5,-75.5,1,nearest_place,,,,,Locustville,VA,,23404,US,"TIGER/Line® dataset from the US Census Bureau"
37.5,0,0,0,,,,,,,,,,,
37.5,0,0,0,,,,,,,,,,,
37.5,0,0,0,,,,,,,,,,,
37.5,0,0,0,,,,,,,,,,,
37.5,0,0,0,,,,,,,,,,,
37.5,0,0,0,,,,,,,,,,,
37.5,0,0,0,,,,,,,,,,,
37.5,0,0,0,,,,,,,,,,,
37.5,0,0,0,,,,,,,,,,,
37.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
38.5,38.5,-123.5,1,nearest_place,,,,,"Stewarts Point",CA,,95480,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.499672,-122.500332,1,rooftop,2577,"Madrona Ave",,,"Saint Helena",CA,"Napa County",94574,US,"Napa County"
38.5,38.499188,-121.50149,0.98,rooftop,1525,"Endres Ct",,,Sacramento,CA,"Sacramento County",95822,US,"Sacramento County CC BY 4.0"
38.5,38.500449,-120.500871,0.99,rooftop,28260,"Holiday Ln",,,Pioneer,CA,"Amador County",95666,US,"Amador County"
38.5,38.506693,-119.495121,0.32,nearest_street,698,"Mill Canyon Rd",,,Coleville,CA,"Mono County",96107,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.5,-118.5,1,nearest_place,,,,,Hawthorne,NV,"Mineral County",89415,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,0,0,0,,,,,,,,,,,
38.5,38.5,-116.5,1,nearest_place,,,,,Tonopah,NV,"Nye County",89049,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
38.5,38.5,-112.5,1,nearest_place,,,,,"North Creek",UT,"Piute County",84713,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.494033,-111.535765,0.15,nearest_street,1283,"N 3540 E",,,Loa,UT,"Wayne County",84747,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.5,-110.5,1,nearest_place,,,,,Hanksville,UT,"Emery County",84734,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.509291,-109.484564,0.24,nearest_street,4388,"State Hwy 191",,,Moab,UT,"Grand County",84532,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.5,-108.5,1,nearest_place,,,,,Nucla,CO,"Mesa County",81424,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.5,-107.5,1,nearest_place,,,,,Cimarron,CO,"Gunnison County",81220,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.512774,-106.50537,0.26,nearest_street,8032,"County Rd 887",,,Gunnison,CO,"Gunnison County",81230,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.515729,-105.51362,0.21,nearest_street,401,"Longs Gulch Rd",,,"Canon City",CO,"Fremont County",81212,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.474753,-104.5136,0.16,nearest_street,5396,"Apelt Ranch Rd",,,Pueblo,CO,"Pueblo County",81001,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.500952,-103.486361,0.28,nearest_street,16500,"County Rd 2",,,Arlington,CO,"Kiowa County",81021,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.486596,-102.496913,0.26,nearest_street,55980,"County Rd S",,,Eads,CO,"Kiowa County",81036,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.481034,-101.50401,0.21,nearest_street,966,P,,,Leoti,KS,"Wichita County",67861,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.500032,-100.504097,0.91,nearest_street,178,"Jagger Rd",,,Dighton,KS,"Lane County",67839,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.46881,-99.53161,0.09,nearest_street,1249,"State Hwy 96",,,Alexander,KS,"Rush County",67513,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.50034,-98.498865,0.95,nearest_street,953,"NE 150th Ave",,,Claflin,KS,"Barton County",67525,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.497979,-97.519221,0.24,nearest_street,2250,"22nd Ave",,,Galva,KS,"McPherson County",67443,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.521571,-96.474239,0.14,nearest_street,749,"F F Ave",,,"Strong City",KS,"Chase County",66869,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.506541,-95.501308,0.33,nearest_street,224,"Hamilton Rd",,,Pomona,KS,"Franklin County",66076,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.497336,-94.510617,0.84,nearest_street,8766,"E 343rd St",,,Drexel,MO,"Cass County",64742,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.491951,-93.499757,0.31,nearest_street,13339,"Schweitzer Ave",,,Windsor,MO,"Benton County",65360,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.497608,-92.509356,0.32,nearest_street,39182,"Fahrni Rd",,,Russellville,MO,"Moniteau County",65074,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.498076,-91.500344,0.93,nearest_street,1796,"Morre Rd",,,Owensville,MO,"Gasconade County",65066,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.500006,-90.499752,1,rooftop,1298,"Walnut Trail Ct",,,Fenton,MO,"Jefferson County",63026,US,Jefferson
38.5,38.500237,-89.502001,0.93,nearest_street,5500,"Munich Rd",,,Bartelso,IL,"Clinton County",62218,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.516689,-88.536773,0.12,nearest_street,406,"County Rd 12",,,Johnsonville,IL,"Wayne County",62850,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.502094,-87.497811,0.97,rooftop,2149,"E McCormick Rd",,,Vincennes,IN,"Knox County",47591,US,"Knox County"
38.5,38.49987,-86.502196,0.98,rooftop,2341,"W 390 S",,,Paoli,IN,"Orange County",47454,US,"Statewide IN"
